dataset,model,fold,fold_dir,txt_file,auc_std,auc_mean,acc_mean,acc_std,n_students,success,error
assist2009,saint,4,saint_tiaocan_assist2009_3407_4_0.1_256_0.001_8_4_1_1_afe53f37-d867-4727-8472-70c6d006488b_4,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\assist2009\saint\saint_tiaocan_assist2009_3407_4_0.1_256_0.001_8_4_1_1_afe53f37-d867-4727-8472-70c6d006488b_4\qid_test_question_predictions.txt,0.20757471943190187,0.49443747409015987,0.6756656985592329,0.14654306001478173,668,True,
assist2009,saint,1,saint_tiaocan_assist2009_42_1_0.3_256_0.001_8_4_1_1_087cdf5c-a26a-44a5-a76c-998b3eba9034_1,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\assist2009\saint\saint_tiaocan_assist2009_42_1_0.3_256_0.001_8_4_1_1_087cdf5c-a26a-44a5-a76c-998b3eba9034_1\qid_test_question_predictions.txt,0.20598683925060074,0.5154005443159378,0.6730895185335636,0.14800188607198442,668,True,
assist2009,sakt,0,sakt_tiaocan_assist2009_3407_0_0.5_64_0.001_4_1_1_1_3a9ea732-f71f-46f1-b6bb-166b5a658a29_0,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\assist2009\sakt\sakt_tiaocan_assist2009_3407_0_0.5_64_0.001_4_1_1_1_3a9ea732-f71f-46f1-b6bb-166b5a658a29_0\qid_test_question_predictions.txt,0.21159718464118246,0.5532151969078003,0.6847035461757682,0.1374352590839919,668,True,
assist2009,sakt,1,sakt_tiaocan_assist2009_3407_1_0.5_64_0.001_8_1_1_1_47f12163-142f-42de-a633-7f0da54eada9_1,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\assist2009\sakt\sakt_tiaocan_assist2009_3407_1_0.5_64_0.001_8_1_1_1_47f12163-142f-42de-a633-7f0da54eada9_1\qid_test_question_predictions.txt,0.207685612654107,0.5619650399222195,0.6823076581040937,0.14374083452853686,668,True,
assist2009,sakt,3,sakt_tiaocan_assist2009_3407_3_0.5_64_0.001_4_1_1_1_ff69b90b-ba6d-48d2-800e-15623e64a0b1_3,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\assist2009\sakt\sakt_tiaocan_assist2009_3407_3_0.5_64_0.001_4_1_1_1_ff69b90b-ba6d-48d2-800e-15623e64a0b1_3\qid_test_question_predictions.txt,0.2072449301251485,0.5634678573143534,0.6874850850637307,0.14114692121683925,668,True,
assist2009,sakt,4,sakt_tiaocan_assist2009_3407_4_0.5_64_0.001_8_1_1_1_ca7edd3d-7f8c-4c2d-a21f-5be8bcea6e7d_4,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\assist2009\sakt\sakt_tiaocan_assist2009_3407_4_0.5_64_0.001_8_1_1_1_ca7edd3d-7f8c-4c2d-a21f-5be8bcea6e7d_4\qid_test_question_predictions.txt,0.21008967877118445,0.5611625392779681,0.687132450410106,0.14031253982104844,668,True,
assist2009,sakt,2,sakt_tiaocan_assist2009_42_2_0.5_64_0.001_8_1_1_1_0b7d0165-9219-434c-a049-978f4f2ebe8d_2,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\assist2009\sakt\sakt_tiaocan_assist2009_42_2_0.5_64_0.001_8_1_1_1_0b7d0165-9219-434c-a049-978f4f2ebe8d_2\qid_test_question_predictions.txt,0.21832774065428384,0.5516592000387452,0.6864154409608838,0.14318579315231142,668,True,
assist2009,skvmn,3,skvmn_tiaocan_assist2009_3407_3_0.3_256_0.001_32_1_1_232501f0-37ae-42ee-908a-e0f75f79395c,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\assist2009\skvmn\skvmn_tiaocan_assist2009_3407_3_0.3_256_0.001_32_1_1_232501f0-37ae-42ee-908a-e0f75f79395c\qid_test_question_predictions.txt,0.20556480247018813,0.5701677379457042,0.6930966122820224,0.14782191563215533,668,True,
assist2009,skvmn,0,skvmn_tiaocan_assist2009_42_0_0.1_64_0.001_32_1_1_ea394122-d3f0-4e10-8141-9a23bdaec385,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\assist2009\skvmn\skvmn_tiaocan_assist2009_42_0_0.1_64_0.001_32_1_1_ea394122-d3f0-4e10-8141-9a23bdaec385\qid_test_question_predictions.txt,0.21120577810520752,0.5579712247165198,0.698288510113556,0.1361946592892229,668,True,
assist2009,skvmn,1,skvmn_tiaocan_assist2009_42_1_0.1_64_0.001_32_1_1_ec031fa4-cd61-46cf-9559-862e0877bc1e,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\assist2009\skvmn\skvmn_tiaocan_assist2009_42_1_0.1_64_0.001_32_1_1_ec031fa4-cd61-46cf-9559-862e0877bc1e\qid_test_question_predictions.txt,0.21495981834057037,0.5550566102170637,0.6925149527011826,0.14250134659354494,668,True,
assist2009,skvmn,2,skvmn_tiaocan_assist2009_42_2_0.1_256_0.001_32_1_1_925fa044-7219-49fa-a13d-8ac809b4dbe9,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\assist2009\skvmn\skvmn_tiaocan_assist2009_42_2_0.1_256_0.001_32_1_1_925fa044-7219-49fa-a13d-8ac809b4dbe9\qid_test_question_predictions.txt,0.20843494594411788,0.5824204038733167,0.6925327645937324,0.14665378416886987,668,True,
assist2009,skvmn,4,skvmn_tiaocan_assist2009_42_4_0.3_256_0.001_32_1_1_6a2a4005-8635-447d-b5cf-9c4352310ec8,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\assist2009\skvmn\skvmn_tiaocan_assist2009_42_4_0.3_256_0.001_32_1_1_6a2a4005-8635-447d-b5cf-9c4352310ec8\qid_test_question_predictions.txt,0.21084882086637588,0.5698267093441758,0.6955643618146086,0.13744650070899694,668,True,
bridge2algebra2006,akt,0,akt_tiaocan_bridge2algebra2006_3407_0_0.05_256_64_8_4_0.0001_1_1_173666c4-e80c-4705-8d4d-4f2de14bfbb2_0,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\bridge2algebra2006\akt\akt_tiaocan_bridge2algebra2006_3407_0_0.05_256_64_8_4_0.0001_1_1_173666c4-e80c-4705-8d4d-4f2de14bfbb2_0\qid_test_question_predictions.txt,0.06839071450136737,0.7994890163974876,0.8524924973206499,0.055794201666238455,226,True,
bridge2algebra2006,akt,2,akt_tiaocan_bridge2algebra2006_3407_2_0.05_256_256_4_2_0.0001_1_1_f29ee6fd-60e3-4dd8-9a6e-0c7774ce2dc4_2,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\bridge2algebra2006\akt\akt_tiaocan_bridge2algebra2006_3407_2_0.05_256_256_4_2_0.0001_1_1_f29ee6fd-60e3-4dd8-9a6e-0c7774ce2dc4_2\qid_test_question_predictions.txt,0.0676011493683852,0.8014593124634344,0.8527219370113222,0.05410199482087188,226,True,
bridge2algebra2006,akt,1,akt_tiaocan_bridge2algebra2006_42_1_0.05_256_64_8_4_0.0001_1_1_c8352a86-87a5-4c8a-9e8d-039df232f3b2_1,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\bridge2algebra2006\akt\akt_tiaocan_bridge2algebra2006_42_1_0.05_256_64_8_4_0.0001_1_1_c8352a86-87a5-4c8a-9e8d-039df232f3b2_1\qid_test_question_predictions.txt,0.0684759745991781,0.7970769464602817,0.8513836413417037,0.05508784245488084,226,True,
bridge2algebra2006,akt,3,akt_tiaocan_bridge2algebra2006_42_3_0.05_256_64_4_4_0.0001_1_1_b8578288-6654-4da5-9380-917cd3c9b2f6_3,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\bridge2algebra2006\akt\akt_tiaocan_bridge2algebra2006_42_3_0.05_256_64_4_4_0.0001_1_1_b8578288-6654-4da5-9380-917cd3c9b2f6_3\qid_test_question_predictions.txt,0.06719560983860215,0.7991341775939964,0.8512575799552794,0.05575154337262475,226,True,
bridge2algebra2006,akt,4,akt_tiaocan_bridge2algebra2006_42_4_0.05_256_64_4_4_0.0001_1_1_c780be48-27f4-4e5e-8763-91974a006229_4,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\bridge2algebra2006\akt\akt_tiaocan_bridge2algebra2006_42_4_0.05_256_64_4_4_0.0001_1_1_c780be48-27f4-4e5e-8763-91974a006229_4\qid_test_question_predictions.txt,0.06851268168518031,0.7971429445825968,0.8527273448326499,0.0550070761336417,226,True,
bridge2algebra2006,atkt,0,atkt_tiaocan_bridge2algebra2006_3407_0_0.5_64_64_256_256_12_2.0_0.001_1_1_90ab8e0a-e07d-4662-8491-76d4fdf974cf_0,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\bridge2algebra2006\atkt\atkt_tiaocan_bridge2algebra2006_3407_0_0.5_64_64_256_256_12_2.0_0.001_1_1_90ab8e0a-e07d-4662-8491-76d4fdf974cf_0\qid_test_question_predictions.txt,0.06599615673452891,0.8041274880696149,0.8546931019617766,0.0583480088071865,226,True,
bridge2algebra2006,atkt,1,atkt_tiaocan_bridge2algebra2006_3407_1_0.5_64_64_256_256_15_1.0_0.001_1_1_52f47f95-42ff-4f86-bcfc-00c7c5585f7a_1,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\bridge2algebra2006\atkt\atkt_tiaocan_bridge2algebra2006_3407_1_0.5_64_64_256_256_15_1.0_0.001_1_1_52f47f95-42ff-4f86-bcfc-00c7c5585f7a_1\qid_test_question_predictions.txt,0.0400586011756298,0.8083939419716142,0.8527937414477229,0.06211423660156434,226,True,
bridge2algebra2006,atkt,4,atkt_tiaocan_bridge2algebra2006_3407_4_0.5_64_64_256_64_15_2.0_0.001_1_1_1a5b5920-17ab-4c48-990c-df8c464b4f64_4,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\bridge2algebra2006\atkt\atkt_tiaocan_bridge2algebra2006_3407_4_0.5_64_64_256_64_15_2.0_0.001_1_1_1a5b5920-17ab-4c48-990c-df8c464b4f64_4\qid_test_question_predictions.txt,0.06675949182992481,0.8001570745972879,0.8530872136381312,0.06054991188999552,226,True,
bridge2algebra2006,atkt,2,atkt_tiaocan_bridge2algebra2006_42_2_0.3_64_64_256_256_15_2.0_0.001_1_1_cf4deccb-13bc-44c1-ae2b-89338ff6f162_2,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\bridge2algebra2006\atkt\atkt_tiaocan_bridge2algebra2006_42_2_0.3_64_64_256_256_15_2.0_0.001_1_1_cf4deccb-13bc-44c1-ae2b-89338ff6f162_2\qid_test_question_predictions.txt,0.06565561756732445,0.8052737838947782,0.8537888574266336,0.058238262719102575,226,True,
bridge2algebra2006,atkt,3,atkt_tiaocan_bridge2algebra2006_42_3_0.5_64_64_256_256_15_2.0_0.001_1_1_d1164418-dd06-491c-8add-8b0391ee7c25_3,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\bridge2algebra2006\atkt\atkt_tiaocan_bridge2algebra2006_42_3_0.5_64_64_256_256_15_2.0_0.001_1_1_d1164418-dd06-491c-8add-8b0391ee7c25_3\qid_test_question_predictions.txt,0.04158250620329872,0.8088069269311615,0.8531849072815066,0.05925505434120511,226,True,
bridge2algebra2006,atktfix,0,atktfix_tiaocan_bridge2algebra2006_3407_0_0.5_64_64_256_64_5_2.0_0.001_1_1_701728f0-06ab-42af-a7ee-08b23c09c242_0,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\bridge2algebra2006\atktfix\atktfix_tiaocan_bridge2algebra2006_3407_0_0.5_64_64_256_64_5_2.0_0.001_1_1_701728f0-06ab-42af-a7ee-08b23c09c242_0\qid_test_question_predictions.txt,0.06947484070667884,0.7646114770274233,0.8438200986915829,0.08035717880402454,226,True,
bridge2algebra2006,atktfix,2,atktfix_tiaocan_bridge2algebra2006_42_2_0.5_64_64_256_256_10_1.0_0.001_1_1_74c666d5-d5a4-412f-8682-a4ba6b50147e_2,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\bridge2algebra2006\atktfix\atktfix_tiaocan_bridge2algebra2006_42_2_0.5_64_64_256_256_10_1.0_0.001_1_1_74c666d5-d5a4-412f-8682-a4ba6b50147e_2\qid_test_question_predictions.txt,0.06992096550538575,0.764918502793981,0.8439684069117245,0.07995534139764009,226,True,
bridge2algebra2006,atktfix,3,atktfix_tiaocan_bridge2algebra2006_42_3_0.5_64_64_256_256_15_0.2_0.001_1_1_f9dd0c18-024b-4b1b-9aeb-e0f2fe0dc804_3,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\bridge2algebra2006\atktfix\atktfix_tiaocan_bridge2algebra2006_42_3_0.5_64_64_256_256_15_0.2_0.001_1_1_f9dd0c18-024b-4b1b-9aeb-e0f2fe0dc804_3\qid_test_question_predictions.txt,0.07203523811581461,0.762919643349931,0.8449921109718066,0.06306483810536388,226,True,
bridge2algebra2006,dkt,3,dkt_tiaocan_bridge2algebra2006_3407_3_0.5_256_0.001_1_1_a62f45b5-7b12-4929-9743-d654edf5f159_3,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\bridge2algebra2006\dkt\dkt_tiaocan_bridge2algebra2006_3407_3_0.5_256_0.001_1_1_a62f45b5-7b12-4929-9743-d654edf5f159_3\qid_test_question_predictions.txt,0.06921451650863085,0.7743187889916746,0.8487598005691441,0.0588892678734967,226,True,
bridge2algebra2006,dkt,0,dkt_tiaocan_bridge2algebra2006_42_0_0.5_256_0.001_1_1_8fc15ef7-6f04-4b5d-aa21-21b4807d99c4_0,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\bridge2algebra2006\dkt\dkt_tiaocan_bridge2algebra2006_42_0_0.5_256_0.001_1_1_8fc15ef7-6f04-4b5d-aa21-21b4807d99c4_0\qid_test_question_predictions.txt,0.06877493170708994,0.7751254768586611,0.8467188793304183,0.07959475309492561,226,True,
bridge2algebra2006,dkt,1,dkt_tiaocan_bridge2algebra2006_42_1_0.5_256_0.001_1_1_ecc469ca-f704-4e2a-8671-d78a71d72dda_1,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\bridge2algebra2006\dkt\dkt_tiaocan_bridge2algebra2006_42_1_0.5_256_0.001_1_1_ecc469ca-f704-4e2a-8671-d78a71d72dda_1\qid_test_question_predictions.txt,0.06781458603713689,0.776792044083645,0.848418467792724,0.060638102771584795,226,True,
bridge2algebra2006,dkt_forget,2,dktforget_tiaocan_bridge2algebra2006_3407_2_0.1_64_0.001_1_1_83688d03-5281-4c2f-87f5-cb7b4b8da886_2,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\bridge2algebra2006\dkt_forget\dktforget_tiaocan_bridge2algebra2006_3407_2_0.1_64_0.001_1_1_83688d03-5281-4c2f-87f5-cb7b4b8da886_2\qid_test_question_predictions.txt,0.04990982226666832,0.7770986623941045,0.8482510045647634,0.05975452916783875,226,True,
bridge2algebra2006,dkt_forget,3,dktforget_tiaocan_bridge2algebra2006_3407_3_0.5_64_0.001_1_1_d2020483-a3a4-470e-92bd-df68f44178d1_3,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\bridge2algebra2006\dkt_forget\dktforget_tiaocan_bridge2algebra2006_3407_3_0.5_64_0.001_1_1_d2020483-a3a4-470e-92bd-df68f44178d1_3\qid_test_question_predictions.txt,0.06803098861664249,0.7695303637171454,0.8470036515241087,0.05974890456936054,226,True,
bridge2algebra2006,dkvmn,3,dkvmn_tiaocan_bridge2algebra2006_3407_3_0.1_256_0.001_64_1_1_030dfbaf-59b0-4182-9259-7348085a246e_3,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\bridge2algebra2006\dkvmn\dkvmn_tiaocan_bridge2algebra2006_3407_3_0.1_256_0.001_64_1_1_030dfbaf-59b0-4182-9259-7348085a246e_3\qid_test_question_predictions.txt,0.07097531516089312,0.7710525253264195,0.8466019128752369,0.07843112367389722,226,True,
bridge2algebra2006,dkvmn,1,dkvmn_tiaocan_bridge2algebra2006_42_1_0.1_256_0.001_32_1_1_f2694563-cfda-4eea-bcce-a836970ca8bc_1,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\bridge2algebra2006\dkvmn\dkvmn_tiaocan_bridge2algebra2006_42_1_0.1_256_0.001_32_1_1_f2694563-cfda-4eea-bcce-a836970ca8bc_1\qid_test_question_predictions.txt,0.06995767269022432,0.7718187185865545,0.8471074657643278,0.07747307211216305,226,True,
bridge2algebra2006,dkvmn,4,dkvmn_tiaocan_bridge2algebra2006_42_4_0.05_256_0.001_32_1_1_86b49894-79d9-4ed9-a21d-0f041f8d3f4e_4,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\bridge2algebra2006\dkvmn\dkvmn_tiaocan_bridge2algebra2006_42_4_0.05_256_0.001_32_1_1_86b49894-79d9-4ed9-a21d-0f041f8d3f4e_4\qid_test_question_predictions.txt,0.0720334297155497,0.7682499981387572,0.846500110741261,0.07883897113287791,226,True,
bridge2algebra2006,gkt,4,gkt_tiaocan_bridge2algebra2006_42_4_0.001_0.5_64_transition_1_1_64_e68b9cd4-8d35-48f0-a39c-06a0aa0283c6_4,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\bridge2algebra2006\gkt\gkt_tiaocan_bridge2algebra2006_42_4_0.001_0.5_64_transition_1_1_64_e68b9cd4-8d35-48f0-a39c-06a0aa0283c6_4\qid_test_question_predictions.txt,0.07227606370628378,0.7757679655849545,0.8493736347950667,0.05895997180166001,226,True,
bridge2algebra2006,hawkes,3,hawkes_tiaocan_bridge2algebra2006_3407_3_64_10_1e-06_0.001_1_1_332694f7-2112-44ba-83de-22e03cc4b9ad_3,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\bridge2algebra2006\hawkes\hawkes_tiaocan_bridge2algebra2006_3407_3_64_10_1e-06_0.001_1_1_332694f7-2112-44ba-83de-22e03cc4b9ad_3\qid_test_question_predictions.txt,0.06807714099252156,0.7858643862533011,0.8474725073878797,0.07955835130099184,226,True,
bridge2algebra2006,hawkes,0,hawkes_tiaocan_bridge2algebra2006_42_0_64_10_1e-06_0.001_1_1_1969be05-2ad2-4bb5-bbfc-bcf0daf62f1a_0,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\bridge2algebra2006\hawkes\hawkes_tiaocan_bridge2algebra2006_42_0_64_10_1e-06_0.001_1_1_1969be05-2ad2-4bb5-bbfc-bcf0daf62f1a_0\qid_test_question_predictions.txt,0.06841016420310154,0.7889160564241693,0.847399109581553,0.07937709373924304,226,True,
bridge2algebra2006,hawkes,2,hawkes_tiaocan_bridge2algebra2006_42_2_64_10_1e-06_0.001_1_1_79646b0b-6866-4d78-a633-020ffdfab867_2,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\bridge2algebra2006\hawkes\hawkes_tiaocan_bridge2algebra2006_42_2_64_10_1e-06_0.001_1_1_79646b0b-6866-4d78-a633-020ffdfab867_2\qid_test_question_predictions.txt,0.06756483028990762,0.788994087182871,0.8477051563971326,0.07887423425784572,226,True,
bridge2algebra2006,kqn,0,kqn_tiaocan_bridge2algebra2006_3407_0_0.3_256_256_256_1_0.001_1_1_da738e83-575f-40c4-b7f9-d1053a79de13_0,D:\sync\docs&works\0612组间auc尝试\best_model_path_question_predictions\best_model_path\bridge2algebra2006\kqn\kqn_tiaocan_bridge2algebra2006_3407_0_0.3_256_256_256_1_0.001_1_1_da738e83-575f-40c4-b7f9-d1053a79de13_0\qid_test_question_predictions.txt,0.07339548906552458,0.7679949789462543,0.8451032579243154,0.08160934995609571,226,True,
